text,label
"It could also cause sudden brain death @ @ @ @ @ @ @ @ @ @ the brain simultaneously by draining all potential energy there. In addition to this, it is possible that it causes a person's soul to ""[PET_BOUNDARY]pass on[PET_BOUNDARY]"", and leave the body, similar to when the body dies naturally, and the soul passes on into whatever afterlife there may be. ",1
"""A-Axel?"" Benatar looked up at Axel with half-closed eyes and sniffled a little. Axel thought Benatar could stand by himself now, so he [PET_BOUNDARY]let go of[PET_BOUNDARY] him with the one hand and wiped his tears away. Benatar was still looking up at Axel, and gently pushed his cheek against Axel's hand. Axel continued to stroke Benatar's cheek, even after he had removed the tears.",0
"The replacement Washington Sentinels in The Replacements, featuring a notoriously easy-to-[PET_BOUNDARY]neutralize[PET_BOUNDARY] quarterback, a convict, an gambling addicted ex-soccer player, a sumo wrestler, two gargantuan gun-toting brothers, an outspoken Evangelical Christian with a bad knee, a deaf man, and a riot cop with serious anger management problems. Even the Sentinels' cheerleaders are a collection of bizarre performers who would never work on any other squad but pull it together for awesomeness. ",0
"What: With normalcy slowly returning to the St. Louis Cardinals, Dean Hancock, the father of [PET_BOUNDARY]late[PET_BOUNDARY] pitcher Josh Hancock, filed a lawsuit Thursday, claiming the restaurant continued serving his son even after he was intoxicated. Dean Hancock, right, also claims the driver of the tow truck his son hit and the driver of the @ @ @ @ @ @ @ @ @ @ disabled vehicle more swiftly. ",1
"So the subsidy argument pops up again. If you [PET_BOUNDARY]pull the plug[PET_BOUNDARY] out of nuclear power - ie completely deregulate the market, the entire nuclear industry will go bankrupt for various reasons (monthly payoff no longer possible, no private insurance available, insufficient ROI on new investment, miscellaneous liability problems, inability to bunch of other reasons).",0
"In the past year, Gamestop, Gap, JC Penny and Nordstrom, to name a few, have [PET_BOUNDARY]pulled the plug[PET_BOUNDARY] on storefronts they had set up on Facebook. There are other retailers on the list who have gotten fed up with their efforts to sell on Facebook, and without changes, others may join them in abandoning their so-called F-commerce efforts.",1
"Or else: because of their e xperience, they knew the danger. Most likely, other fishermen had [PET_BOUNDARY]perished[PET_BOUNDARY] in such a storm. Their experiences of seeing harm in the past fueled their fear. ",1
"In this entertaining, practical guide Ron provides an easy-to-implement two-step process that will lead to greater success in your career and your @ @ @ @ @ @ @ @ @ @ (2) Make it Fun. By applying this formula, you'll learn how to spice up boring meetings, relax in stressful situations, [PET_BOUNDARY]neutralize[PET_BOUNDARY] interoffice conflict, add zest to dull relationships, make project management a bit more enjoyable-- and more. ",0
We expanded that conversation over the time I knew my friend when I lived in MI but while this is a taboo subject for many it is all too apparent to be true historically. Great post and [PET_BOUNDARY]passed on[PET_BOUNDARY]...,0
"Here's a little video to show you how the hiring process works with people in Human Resources and the Employment arena when it comes to deaf and hard of hearing or [PET_BOUNDARY]hearing impaired[PET_BOUNDARY] people. Be sure to catch their ""helpful hints"" to employers regarding hiring the deaf at the end of the video, it's very enlightening.",1
"And I think this is the heart of what is new. What's new now is that employers are not [PET_BOUNDARY]expecting[PET_BOUNDARY] to hire and train people.... Companies are now saying, for all @ @ @ @ @ @ @ @ @ @ do it anymore. ""And maybe they're right, they can't do it. But what they probably can't do is say,"" We're not going to do it, and it's your problem. ",0
Why Apple [PET_BOUNDARY]pulled the plug[PET_BOUNDARY] on Google Maps The company's real mistake may have been not doing it years ago,0
"Nama understood the fable and cleft his wife in two with his sword. Finally, Nama [PET_BOUNDARY]went to heaven[PET_BOUNDARY], taking with him Sozun-uul and changing him into a constellation of five stars. Holmberg, pp. 364-365 ",1
"Dave swam, fished, water-skied and clammed every day with 10-year-old Tanner, 6-year-old Gunnar and 5-year-old Connor, reciting the proper name of every fish they caught. Each night, he and Jeff would sneak off to some rustic Baja restaurant, and on one of their last @ @ @ @ @ @ @ @ @ @ sound system. ""It was dark, and the boys had been [PET_BOUNDARY]put to sleep[PET_BOUNDARY], and he goes,' Wow, listen to this song,'"" Jeff recalls. "" It's sort of a medley. It starts out with' Over the Rainbow' and shifts into' What a Wonderful World.'... It said a lot about my dad, I think. ",0
He makes me laugh a lot and we're always there to support each other-- he's a great companion. We argue about once a month (the [PET_BOUNDARY]time of the month[PET_BOUNDARY] for me) over silly issues but we're generally very good about solving them.,1
The guy I date said he loves me and we [PET_BOUNDARY]seeing each other[PET_BOUNDARY] in 3 months now we are making plans to move together we have a wonderful time and everything was great. We should move together in december.,0
"another thing, the perspective of women who [PET_BOUNDARY]sleep around[PET_BOUNDARY], even by liberals, really hasn't changed. men still lose respect for women who are easily seduced. men still do not look favorably on women who behave that way, even when they encourage it @ @ @ @ @ @ @ @ @ @ "". it is hypocritical, to say the least.",1
"Grants support development and marketing of new sustainable nonforest timber products, ecotourism enterprises, cooperative @ @ @ @ @ @ @ @ @ @ the World Bank, USAID in 1994-1995 helped establish funding organizations to strengthen country institutions and support biodiversity activities in Indonesia (Indonesia Biodiversity Foundation ) and Mexico ( Mexican Conservation Fund), and recently provided a $3 million grant to Conservation International to conduct rapid biodiversity assessments in the Andean region of South America and insular Southeast Asia and the Pacific. Through the International Cooperative Biodiversity Groups Programme, USAID is collaborating with the National Institutes of Health and the National Science Foundation to award grants to US and [PET_BOUNDARY]developing country[PET_BOUNDARY] partners for discovering bioactive agents for the pharmaceutical industry while encouraging biological conservation and sustainable economic development. ",1
"When we have a ""dry"" season, less water flows into the lake while water is still flowing out, causing the lake to look like we've [PET_BOUNDARY]pulled the plug[PET_BOUNDARY]! All year long, the lake's water level fluctuates according to the amount of rainfall we've had up here. ""or"" low pond "", this basin on top of salt pond mountain is naturally wet and dry.",0
Your brother had a great heart and I know that he is in heaven looking down on all of you.I am so sorry that he [PET_BOUNDARY]passed on[PET_BOUNDARY] at such give large tips on his behalf.God bless you all and know that you will see him again when you pass on.Live a good life!,1
"They gave him vinegar-mingled with gall-Perhaps????, commonly translated gall, signifies no more than bitters of any kind. @ @ @ @ @ @ @ @ @ @ compounded of sour wine, which is the same as vinegar, from the French vinaigre, frankincense, and myrrh, to condemned persons, to help to alleviate their sufferings, or so disturb their intellect that they might not be sensible of them. The rabbins say that they put a grain of frankincense into a cup of strong wine; and they ground this on Proverbs 31:6: Give strong drink unto him that is ready to [PET_BOUNDARY]perish[PET_BOUNDARY], i.e. who is condemned to death. Some person, out of kindness, appears to have administered this to our blessed Lord; but he, as in all other cases, determining to endure the fullness of pain, refused to take what was thus offered to him, choosing to tread the winepress alone. ",1
